sound_id,class,class_idx,class_top,set,uploader,license,tags,title
111784,is-e,7,is,test,smokum,http://creativecommons.org/publicdomain/zero/1.0/,"hardcore,kick",HARDCORE-118.wav
347315,fx-n,16,fx,train,newagesoup,https://creativecommons.org/licenses/by/4.0/,"wet,splash,step,water,drip,drop,puddle,plop",deep slow splash.wav
57488,fx-o,11,fx,train,sharkmail,https://creativecommons.org/licenses/by/4.0/,"friction,hospital,metal,percussion,squeak,stool",Squeeton-15.wav
74514,ss-n,19,ss,train,inchadney,https://creativecommons.org/licenses/by/4.0/,"athmosphere,countryside,field,field-recording,larks,shrike,skylark",Skylarks.WAV
417996,fx-n,16,fx,train,derjuli,http://creativecommons.org/publicdomain/zero/1.0/,"kitchen,boil,stove,cook,boiling,cooking,pot,Food",Food_Cooking.WAV
223720,m-m,2,m,train,bigcat_smauls,http://creativecommons.org/publicdomain/zero/1.0/,"keyboard,loop,original,groovy",Keep Movin On loop
369932,is-k,6,is,train,Nerkamitilia,http://creativecommons.org/publicdomain/zero/1.0/,"musescore,piano,chromatic,fluidR3,mono,scale",Piano chromatic scale C2 to B2
354483,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"good-sounds,single-note,multisample,neumann-U87,flute,Dsharp5",Flute - Dsharp5 - bad-pitch
30203,ss-u,21,ss,train,bondegi,https://creativecommons.org/licenses/by/4.0/,"korea,loop,seoul,subway,field-recording",substep.wav
316911,is-k,6,is,test,Jaz_the_MAN_2,http://creativecommons.org/publicdomain/zero/1.0/,"re,Piano,so,Do,ti,MI,music,RE,mi,TI,keys,SO,keyboard,fa,LA,la,do,DO",SOL stretched.wav
171115,fx-h,14,fx,train,ondrosik,http://creativecommons.org/publicdomain/zero/1.0/,"auditorium,audience,crowd,people,laugh,concert,theatre",laugh2.wav
337170,fx-o,11,fx,train,Anthousai,http://creativecommons.org/publicdomain/zero/1.0/,"taking-picture,slr-camera,camera,pentax-k1000,slr,manual,photography,photo,k1000,pentax,picture",pentax k1000 - open back.wav
61637,fx-o,11,fx,train,Andune,https://creativecommons.org/licenses/by/4.0/,"countryside,binaural,field-recording,country-life,smithy,3d-recording,village,anvil,country",Schmiede.wav
110651,m-sp,0,m,train,danielurrego,http://creativecommons.org/publicdomain/zero/1.0/,"drum,drums,loop,tribal,house",housey0001.wav
38623,is-p,3,is,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"drum,electronic",Tonic Short Snap.flac
102407,m-sp,0,m,train,sandyrb,https://creativecommons.org/licenses/by/4.0/,"130-bpm,acoustic,ambient,beat,beats,bottle,break,breakbeat,cleaner,container,dance,drum,drum-loop,drums,fast,food,funky,garbage,groovy,hard,hoover,improvised,industrial,loop,loops,metal,music,perc,percs,percussion,percussion-loop,percussive,pipe,plastic,quantized,rhythm,rhythmic,rubbish,sandyrb,speaker,stand,steel,sticks,trash,vacuum,water,wood",IMPROV PERCS 070 4 BARS 130 BPM.wav
423473,m-si,1,m,train,Erokia,https://creativecommons.org/licenses/by/4.0/,"Loop,Piano,Sound-Design,Ambient,Drums,Pad,Drone,Looping,Cinematic,commercial,Atmosphere",Synth Loop 28 - (140 BPM)
57587,fx-h,14,fx,train,cognito perceptu,http://creativecommons.org/publicdomain/zero/1.0/,"applause,crowd",applause.wav
82540,ss-u,21,ss,train,strangely_gnarled,https://creativecommons.org/licenses/by/4.0/,"car,engine,field-recording,foley,footsteps,fx,gravel,motor,natural,sfx,sound-effect,soundeffect,stereo",car_start_stop_source2_1m36s.wav.wav
396280,fx-o,11,fx,train,pfranzen,https://creativecommons.org/licenses/by/4.0/,"rap,metal,knocking,rapping,door,knock",Rapping on a light metal door
1977,m-sp,0,m,train,RHumphries,https://creativecommons.org/licenses/by/4.0/,"indian,music,percussion,tabla",rbh 126bpm Tabla 04.wav
138116,fx-o,11,fx,train,snakebarney,http://creativecommons.org/publicdomain/zero/1.0/,"desk,tools,work,foley",Working at a Desk Foley
167264,sp-s,8,sp,train,odso,http://creativecommons.org/publicdomain/zero/1.0/,"craft,weaver,wood,soundscape",La teixidora
51027,ss-n,19,ss,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"blackcap,atmosphere,birds,dog,field-recording,south-spain,spring,barking",20080321.warbler.n.dogs.wav
99776,is-e,7,is,train,Kara,http://creativecommons.org/licenses/sampling+/1.0/,"bass,synth",B2.wav
201183,fx-o,11,fx,train,phonoflora,https://creativecommons.org/licenses/by/4.0/,"field-recording,hammering,up-setting,musical,hammer,blacksmith,workshop,forge,metallic,metal,museum,wrought-iron,anvil,ringing,smithy,hearth,rhythmic",Avoncroft Blacksmith (1).wav
42343,fx-ex,17,fx,train,irrlicht,https://creativecommons.org/licenses/by/4.0/,"1024,8-bit,atari,chip,chipsound,glitch,retro,robot,speech,st,voice,word",bad.wav
477659,ss-s,22,ss,test,Erokia,https://creativecommons.org/licenses/by-nc/4.0/,"Dreamscape,sampling,Elementary,Ambient,samples,instrument,dark,One,alive,effect,ambiance,ambient,midi,vst",Ambient Wave Single - (21_2 Loopable 140 BPM)
22889,ss-i,20,ss,train,taynuhlar,http://creativecommons.org/publicdomain/zero/1.0/,bazaar-shadow-honda,kas_bazaar_honda_shdow.wav
358656,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"good-sounds,single-note,multisample,sax,neumann-U87,B4,alto",Sax Alto - B4 - bad-pitch bad-dynamics bad-timbre
4279,is-s,4,is,train,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,"chord,electric,guitar,multisample,power",A#power.wav
186660,is-e,7,is,train,Shmeepz,http://creativecommons.org/licenses/by/3.0/,"nice,epic,tom,timpani,Awesome,sweet,drum",Timpani 3.wav
32168,sp-p,10,sp,train,FreqMan,https://creativecommons.org/licenses/by/4.0/,"child,request,sinister,speech,vocal,voice",out of time2.wav
20761,ss-u,21,ss,train,radian,http://creativecommons.org/licenses/by/3.0/,"airport,canada,montreal,lo-fi,voice,laughing,laughter,field-recording",laughing.wav
410241,fx-h,14,fx,train,Leoni@FS,http://creativecommons.org/licenses/by-nc/3.0/,"footsteps,Grass,steps,walk,OWI,walking",Grass Walking.wav
148275,is-k,6,is,train,neatonk,http://creativecommons.org/licenses/by/3.0/,"grand,piano,steinway",PIANO_MED_D6.wav
126851,ss-u,21,ss,train,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,"ambiance,field-recording",sirenbugtruck.wav
209413,sp-s,8,sp,train,qubodup,https://creativecommons.org/licenses/by/4.0/,"man,talk,male,humal,english,words,speech,vocal,request,text,spoken,language,voice","Look, Over There.flac"
151445,is-p,3,is,train,tvfs,http://creativecommons.org/publicdomain/zero/1.0/,"Shot,Ludwig,Rim,Snare,Drum",8a.wav
247929,is-s,4,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"neumann-U87,single-note,cello,multisample,good-sounds,G3",overall quality of single note - cello - G3
265290,is-p,3,is,train,gblanke,http://creativecommons.org/licenses/by/3.0/,"Finger,FingerSnaps,Snap",FingerSnaps-loop_110bpm.wav
378367,fx-o,11,fx,train,13GPanska_Lakota_Jan,http://creativecommons.org/publicdomain/zero/1.0/,"cycle,bicycle,gears,bike,chain,pedaling",Changing gears on bicycle
236509,sp-s,8,sp,train,bcimmet,http://creativecommons.org/licenses/by/3.0/,"Stanley-Newman,gridplay,mumble,voice,whisper,words,speech,Doug-Peterson,crossword,Brian-Cimmet,mtc500-m002-s14,Celia-Madeoy,solving,puzzle,alphabet,Daniel-Feyer,female,letters,male,English,Malcolm-Ingram",C-r (whispered).aif
97311,fx-ex,17,fx,train,Robinhood76,https://creativecommons.org/licenses/by-nc/4.0/,"ghost,groan,moan,nightmare,scary,scream",01707 scary ghost moan.wav
74200,m-si,1,m,train,justinrobert,http://creativecommons.org/publicdomain/zero/1.0/,"bossa-nova,brasil,brazil,brazilian,finger-picking,guitar,mpb,nylon-string,samba",bossa_guitar7_variation.wav
485400,m-sp,0,m,train,Ancient.Sounds,http://creativecommons.org/publicdomain/zero/1.0/,"loop,ancident,percussion,afirca,djembe,tribal,trance",Djembe Loop 12 - 120 BPM.wav
246946,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"Fsharp5,neumann-U87,single-note,multisample,good-sounds,flute",overall quality of single note - flute - C#7
269904,is-p,3,is,train,Theriavirra,http://creativecommons.org/licenses/by/3.0/,"2A,Rosewood,click,5A,Weckl,snare,crash,hi-hat,cymbals,Maple,cymbal,Stagg,Oak,drumset,ride,drumsticks,turkish,7A,sticks,drum,Brahner",01b_Snare_Smooth_Cymbals_&_Snares.wav
168774,fx-v,12,fx,train,Jahffar,http://creativecommons.org/publicdomain/zero/1.0/,"mechanical,field-recording,train",starting_train.wav
119317,is-w,5,is,train,clruwe,https://creativecommons.org/licenses/by/4.0/,"alto-sax,jazz,sampled-instruments,sax,saxophone,vst,woodwind",Alto Sax a3 v115.wav
247913,is-s,4,is,test,MTG,http://creativecommons.org/licenses/by/3.0/,"neumann-U87,single-note,E4,cello,multisample,good-sounds",overall quality of single note - cello - E4
373335,is-w,5,is,train,sgossner,http://creativecommons.org/publicdomain/zero/1.0/,"c5,single-note,multisample,midi-velocity-78,staccato,woodwinds,flute,midi-note-72,vsco-2",Flute - staccato - C5 (LDFlute_stac_C4_v3_rr1.wav)
107123,fx-h,14,fx,train,tagirov,http://creativecommons.org/licenses/by/3.0/,"girl,laugh,laughing,laughter,woman",laughing_dasha.wav
142843,is-p,3,is,train,quartertone,https://creativecommons.org/licenses/by/4.0/,"multisample,drum,snare,velocity,1-shot","SD14x08Tama-MHP,0Sn-HdE-v16.wav"
10592,is-p,3,is,train,batchku,http://creativecommons.org/publicdomain/zero/1.0/,"acoustic,metalic,percussive,rub,scrape,spring,wood",Scrape_ff-10_014.aif
14998,fx-ex,17,fx,train,Incarnadine,http://creativecommons.org/licenses/sampling+/1.0/,"echo,short,voice",echo064.mp3
156723,sp-s,8,sp,train,saknewton,http://creativecommons.org/licenses/by/3.0/,"phonemes,spanish,pronuciations,phoneme,basic,These",gui.wav
236679,sp-s,8,sp,train,bcimmet,http://creativecommons.org/licenses/by/3.0/,"Stanley-Newman,gridplay,mumble,voice,whisper,words,speech,Doug-Peterson,crossword,Brian-Cimmet,mtc500-m002-s14,Celia-Madeoy,solving,puzzle,alphabet,Daniel-Feyer,female,letters,male,English,Malcolm-Ingram",M-h (whispered).aif
94243,sp-p,10,sp,train,anemicrose,http://creativecommons.org/licenses/sampling+/1.0/,"devil,evil,laugh",I am the devil.mp3
152172,is-p,3,is,train,quartertone,https://creativecommons.org/licenses/by/4.0/,"multisample,drum,snare,velocity,1-shot","SD13x03-Pearl-MP,0Sn-CS-v08.wav"
129427,fx-n,16,fx,train,le_abbaye_Noirlac,http://creativecommons.org/licenses/by/3.0/,"Cher-River,France,Bruere-Allichamps,Field-Recording,Rustling,Trees,Wind,Leaves",Tree Rustle 3.aif
56697,fx-m,13,fx,train,ReWired,http://creativecommons.org/licenses/sampling+/1.0/,"engine,industry,machine,ventilator",59_VENTS.wav
249460,m-sp,0,m,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"loop,electronic,electro,160BPM,hard,rhythmic",20140914_attackloop_160BPM_4_4_loop4.3.flac
16746,fx-n,16,fx,train,kijjaz,https://creativecommons.org/licenses/by/4.0/,"drop,hand-made,water",water drop-01.aif
12834,fx-o,11,fx,train,schluppipuppie,https://creativecommons.org/licenses/by/4.0/,"unprocessed,cutlery,metal,hit,kitchen,percussion",flop - 01.wav
184354,ss-u,21,ss,train,balou82,https://creativecommons.org/licenses/by/4.0/,"motor,atmo,Berlin,car,field-recording,street",Berlin Street short car motor atmo
178067,fx-o,11,fx,train,timoe,http://creativecommons.org/licenses/by/3.0/,"bass,door,heavy,close,slamming",door-slam.wav
3046,is-e,7,is,test,starpause,https://creativecommons.org/licenses/by/4.0/,"video-game,chip,chiptune,lobit,lofi,low-fi,minimal,bass-drum,lsdj,noise-channel,gameboy,kick,noise",k9dhhNoisekickFinal.wav
65439,ss-u,21,ss,train,piawallgren,http://creativecommons.org/licenses/sampling+/1.0/,"field-recording,gallery-ambience,moma,museum-ambience,new-york","15 Outside Terrace 5 Restaurant, 5th floor.WAV"
83782,fx-ex,17,fx,train,offthesky,https://creativecommons.org/licenses/by/4.0/,"alien,ambient,atmospheric,convolution,gray,smooth,tunnel,weird",slurpishish.wav
139301,m-m,2,m,test,Jmyles,https://creativecommons.org/licenses/by-nc/4.0/,"synth,cymbals,soundscape,percussion",Cymbalic.mp3
383605,is-s,4,is,train,pjcohen,http://creativecommons.org/publicdomain/zero/1.0/,"Acoustic,Upright,Standup,Plucked,Double,Instrument,Bass,Stereo",Standup_Bass_Stop_Finger_A#1.wav
3270,is-e,7,is,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"ambient,deep-space,drone,long-reverb-tail",Dronetail 103.wav
353397,is-e,7,is,train,TechGeekMusic,http://creativecommons.org/publicdomain/zero/1.0/,"Kick,Electronic,Beatz,Thump,Complextro,Dubstep,House,Dance",Kick - Heavy Electro.wav
464388,m-si,1,m,train,michael_grinnell,http://creativecommons.org/publicdomain/zero/1.0/,"loop,pad,G-minor",Bpm90_Gm_Pad.wav
34329,fx-n,16,fx,train,csengeri,https://creativecommons.org/licenses/by/4.0/,"ambience,field-recording,lightning,rain,rainstorm,storm,thunder,thunderstorm",Thunder2007.3.wav
61516,sp-s,8,sp,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"spanish,laughter,voice,male",20081018.modern.art.laughing.wav
109566,fx-o,11,fx,train,vinjatovix,https://creativecommons.org/licenses/by/4.0/,"food,kitchen",FX - manipular objetos de cocina 5.wav
248386,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"neumann-U87,clarinet,single-note,multisample,good-sounds,Dsharp6",Clarinet - D#6
236528,sp-s,8,sp,train,bcimmet,http://creativecommons.org/licenses/by/3.0/,"Stanley-Newman,gridplay,mumble,voice,whisper,words,speech,Doug-Peterson,crossword,Brian-Cimmet,mtc500-m002-s14,Celia-Madeoy,solving,puzzle,alphabet,Daniel-Feyer,female,letters,male,English,Malcolm-Ingram",M-s (whispered).aif
255166,sp-p,10,sp,train,zendata,http://creativecommons.org/publicdomain/zero/1.0/,"part-1,female-voice,assignment,speech-harmonic",speech-female_hpsModel_sines.wav
83593,is-p,3,is,train,Suicidity,http://creativecommons.org/publicdomain/zero/1.0/,"drum,fat,god,kit,realistic,snare,suicidity",fat snare of god 021.wav
415391,m-si,1,m,train,luckylittleraven,http://creativecommons.org/publicdomain/zero/1.0/,"Harp,Strings,Melody,Swar-samgam,Ethnic,Indian,Riff,Swarsamgam,Surmandal,Swarmandal,Melodic",Harp Melody 6.wav
169053,fx-ex,17,fx,train,Puniho,http://creativecommons.org/licenses/by/3.0/,"loop,male,chorus,Bush,bpm,political-speech,voice,opression,speaking,President,phased,speech,strange,political,processed-voice,empire,slowed,talking,echo,USA,male-voice,President-Bush",Empire of Opression SLDWN.wav
25907,fx-v,12,fx,train,Percy Duke,http://creativecommons.org/licenses/by/3.0/,"on-road,outdoors,pass,highway,walker,wind-rush,zoom,speed,vehicle,passing,cars,field-recording,motor-car,car,road,shift",Cars Passing.wav
56966,fx-n,16,fx,train,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,"shower,water,foley,bathroom,noises,lapping,cat",catlapping.wav
99796,fx-o,11,fx,train,Zappa_Was_God,http://creativecommons.org/licenses/by-nc/3.0/,"computer,keyboard,laptop,new-keyboard,typing",Typing (Laptop).aiff
173891,m-m,2,m,train,mmiron,https://creativecommons.org/licenses/by/4.0/,"lisbon,music,street,accordion,field-recording,city",STE-001-accordion_lisbon_streets.wav
128841,is-s,4,is,train,mtcband,http://creativecommons.org/licenses/by/3.0/,"strum,electric,chord,guitar",Chord 23
196688,ss-n,19,ss,train,soundmary,https://creativecommons.org/licenses/by/4.0/,"clippers,shearing,sheep",sheep sheering.mp3
180749,ss-n,19,ss,test,kvgarlic,http://creativecommons.org/publicdomain/zero/1.0/,"outdoors,serene,peaceful,insects,nature,hiking,field-recording,sound-scape,walking,summer",SummerFieldHikeAugust2011.wav
76461,fx-h,14,fx,train,digitopia,http://creativecommons.org/licenses/sampling+/1.0/,"world-music-day-2008,bolh,casa-da-m,digitopia,e,factor,female,gravelly,installation,laugh,metro,o,people,world-music-day,2008,sample,short,sica,sound,space,voice,woman,porto,portugal",b1_02.wav
356450,is-w,5,is,train,MTG,http://creativecommons.org/licenses/by/3.0/,"good-sounds,single-note,clarinet,multisample,neumann-U87,Dsharp5",Clarinet - Dsharp5 - bad-dynamics-decrescendo
340298,fx-n,16,fx,test,The_Sean_,http://creativecommons.org/publicdomain/zero/1.0/,"loop,cistern,filling,water",LoFnHhBrCisternFillingLoop.wav
156754,sp-s,8,sp,train,saknewton,http://creativecommons.org/licenses/by/3.0/,"phonemes,spanish,silabas,sylabs,espaol,fonemas",ba.wav
30856,m-si,1,m,train,Calethos,http://creativecommons.org/publicdomain/zero/1.0/,bells,maria's dream church bells cut 3.wav
3090,fx-el,18,fx,train,Freed,https://creativecommons.org/licenses/by/4.0/,"melody,sequence,electronic",210802D.mp3
81879,ss-u,21,ss,train,inchadney,https://creativecommons.org/licenses/by/4.0/,"bells,church,church-bells,field-recording",Churchbells.WAV
129159,m-sp,0,m,train,Electrobuz,https://creativecommons.org/licenses/by/4.0/,"drumstep,snare,kick,dubstep,drumloop,glitch,drumnbass,drumbass,dnb,drumandbass",Glitch_Drumloop_95BPM
30023,fx-h,14,fx,train,thanvannispen,https://creativecommons.org/licenses/by/4.0/,"air,breath,shock,shocked,suspense,tension",breath_group_shocked10.aif
343896,fx-h,14,fx,train,Reitanna,http://creativecommons.org/publicdomain/zero/1.0/,"minkie,laugh,pie,obsidian",minkielaugh9.wav
270469,fx-h,14,fx,train,LittleRobotSoundFactory,https://creativecommons.org/licenses/by/4.0/,"laughter,male,indiedev,games,frightful,video-game,scary,frightening,videogames,game,horror,sfx,gaming,gamedeveloping,epic,terrifying,gamedev,fear,laugh,fantasy,rpg,indiegamedev",Laugh_Evil_02.wav
164925,ss-n,19,ss,train,LolitaPerdurabo,https://creativecommons.org/licenses/by/4.0/,"waves,sea,field-recording,beach",01.Abereiddy-Beach.wav
3909,is-e,7,is,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"ambient,deep-space,drone,long-reverb-tail",tail 204.wav
142817,is-p,3,is,train,quartertone,https://creativecommons.org/licenses/by/4.0/,"multisample,drum,snare,velocity,1-shot","SD14x08Tama-MHP,TSn-HdE-v16.wav"
349847,fx-o,11,fx,train,simonjeffery13,http://creativecommons.org/publicdomain/zero/1.0/,"belt,knife,saw,bindings,tie,tied,sawing,knot,ripping,cutting,cloth,rope,rip,hands,tear,fabric,seatbelt,cut,twine",Cutting through rope
240674,sp-s,8,sp,train,Zajo,http://creativecommons.org/publicdomain/zero/1.0/,"voice,speech,dark,voice-over,deep,male",You have been denied
137412,fx-o,11,fx,train,dansotak,http://creativecommons.org/publicdomain/zero/1.0/,"paper,paper-swish,paper-pull",PAPER_PULLED_FROM_PURSE.WAV
152435,ss-u,21,ss,train,dayvonjersen,http://creativecommons.org/publicdomain/zero/1.0/,"reverse,lobby,footsteps,reverb,children,hotel,paris,people,field-recording,noise",lobby0.wav
249464,m-sp,0,m,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"loop,electronic,electro,160BPM,hard,rhythmic",20140914_attackloop_160BPM_4_4_loop3.4.flac
395124,ss-u,21,ss,train,ptrflr,https://creativecommons.org/licenses/by/4.0/,"voice,human,talking,voices,young,people,crowd",People_marrymaking.mp3
54944,fx-n,16,fx,train,Satoration,https://creativecommons.org/licenses/by/4.0/,"field-recording,ambient,burning,fire,picnic",fire at a picnic.wav
202002,fx-n,16,fx,train,ryancacophony,http://creativecommons.org/publicdomain/zero/1.0/,"fill,sink,cup,water",sink fill cup water.wav
117236,fx-v,12,fx,test,lex1975,http://creativecommons.org/licenses/by-nc/3.0/,"mallorca,palma,departuresignal,metro,subway,underground",Palma Estació Intermodal-Plaça d'Espanya_vertreksignaal metro_110311.WAV
